id,value
KEYWORD.Computer Supported Collaborative Learning (CSCL).10*1016/J*CHB*2013*04*030,1
KEYWORD.Computer Supported Collaborative Learning (CSCL)._10*1007/s40593-016-0107-y,1
KEYWORD.Computer Supported Collaborative Learning (CSCL)._10*1145/2590651*2590680,1
KEYWORD.Computer Supported Collaborative Learning (CSCL)._10*1145/2590651*2590680,1
KEYWORD.Computer Supported Collaborative Learning (CSCL).issn=_1137-3601,1
KEYWORD.Computer Supported Collaborative Learning (CSCL)._10*1109/ICALT*2003*1215118,1
KEYWORD.Computer Supported Collaborative Learning (CSCL).issn=__1560-4292,1
KEYWORD.Computer Supported Collaborative Learning (CSCL).isbn=_9810540051,1
KEYWORD.Computer Supported Collaborative Learning (CSCL)._10*1109/FIE*2007*4418095,1
KEYWORD.Computer Supported Collaborative Learning (CSCL)._10*1*1*167*4896,1
KEYWORD.Computer Supported Collaborative Learning (CSCL)._10*1145/2325296*2325338,1
KEYWORD.Computer Supported Collaborative Learning (CSCL)._10*1145/2659532*2659620,1
KEYWORD.Computer Supported Collaborative Learning (CSCL)._10*1002/cae*21655,1
KEYWORD.Computer Supported Collaborative Learning (CSCL)._10*1007/978-3-319-91743-6_26,1
KEYWORD.Computer Supported Collaborative Learning (CSCL)._10*1109/SII*2017*8279283,1
KEYWORD.Computer Supported Collaborative Learning (CSCL)._10*4018/jec*2012100101,1
KEYWORD.Constraint Satisfaction issn=_1137-3601,1
KEYWORD.Contrubition Quality._10*1016/J*CHB*2013*04*030,1
KEYWORD.Conversational Agents.10*1007/s40593-016-0107-y,1
KEYWORD.Cooperative Learning._10*1145/2839509*2844615,1
KEYWORD.Cooperative Learning._10*1*1*167*4896,1
KEYWORD.Cooperative Learning._10*1109/ICETA*2017*8102463,1
KEYWORD.Creative Thinking._10*1145/2839509*2844615,1
KEYWORD.Cs1._10*1145/2787622*2787731,1
KEYWORD.Cs1.10*1145/2676723*2691877,1
KEYWORD.Cs1.10*1145/2839509*2844615,1
KEYWORD.Cs1.10*1145/2325296*2325338,1
KEYWORD.Cs1.10*1145/2659532*2659620,1
KEYWORD.Cs1.10*1076/csed*11*3*247*3837,1
KEYWORD.Cs1.10*1076/csed*12*3*197*8618,1
KEYWORD.Data Mining.10*1109/TLT*2009*50,1
KEYWORD.Distance Education._10*1145/2839509*2844615,1
KEYWORD.Distance Education._10*1*1*167*4896,1
KEYWORD.Distance Education._10*1007/978-3-642-41347-6,1
KEYWORD.E-Collaboration._10*1007/978-3-642-41347-6,1
KEYWORD.E-Learning._10*1016/j*procs*2014*12*021,1
KEYWORD.E-Learning._10*1109/TLT*2010*28,1
KEYWORD.E-Learning._10*1109/ICETA*2017*8102463,1
KEYWORD.E-Tutor Skills._10*1145/2590651*2590680,1
KEYWORD.Ebooks._10*1145/2787622*2787731,1
KEYWORD.Educational Data Mining._10*1145/2787622*2787731,1
KEYWORD.Educational Effectiveness._10*1002/cae*21655,1
KEYWORD.Evaluation Groups.10*1016/J*CHB*2013*04*030,1
KEYWORD.Evaluation Groups.10*1145/2325296*2325338,1
KEYWORD.Framework._10*1007/978-3-319-91743-6_26,1
KEYWORD.Gamification._10*1145/2659532*2659620,1
KEYWORD.Greedy Algorthms._10*1002/cae*21655,1
KEYWORD.Group Cognition.10*1007/978-3-319-91743-6_26,1
KEYWORD.Group Formation.issn=_1137-3601,1
KEYWORD.Group Formation.10*1109/FIE*2006*322313,1
KEYWORD.Group Formation.10*1109/TLT*2009*50,1
KEYWORD.Individualized Instruction._10*1145/2676723*2691877,1
KEYWORD.Integration Models._10*1016/j*procs*2014*12*021,1
KEYWORD.Intelligent Tutoring Systems._10*1109/TLT*2011*2,1
KEYWORD.Intelligent Tutoring Systems.10*1007/s40593-016-0107-y,1
KEYWORD.Intelligent Tutoring Systems.10*1145/2676723*2691877,1
KEYWORD.Intelligent Tutoring Systems._10*1145/2676723*2691877,1
KEYWORD.Intelligent Tutoring Systems.10*1007/s11257-011-9106-8,1
KEYWORD._Knowledge Management.10*1016/j*procs*2014*12*021,1
KEYWORD.Knowledge Sharing.10*1007/978-3-642-41347-6,1
KEYWORD.Learner Models._10*1007/s11257-011-9106-8,1
KEYWORD.Learning Analytics._10*1145/2787622*2787731,1
KEYWORD.Learning Environments._10*1007/s40593-016-0107-y,1
KEYWORD.Learning Team Formation._10*1007/978-3-642-34010-9_9,1
KEYWORD.Learning Through Peer Interaction._10*4018/jec*2012100101,1
KEYWORD.Learning Through Peer Interaction._10*1007/978-3-642-41347-6,1
KEYWORD.Machine Learning._10*1145/2590651*2590680,1
KEYWORD.Machine Learning._10*1109/SII*2017*8279283,1
KEYWORD.Massive Open Online Courses._10*1145/2787622*2787731,1
KEYWORD.Memetic Algorithms._10*1007/978-3-642-34010-9_9,1
KEYWORD.Mobile Devices._10*1145/2325296*2325338,1
KEYWORD.Model Tracing.10*1007/s11257-011-9106-8,1
KEYWORD.Moodle._10*1002/cae*21832,1
KEYWORD.Motivation._10*1016/J*CHB*2013*04*030,1
KEYWORD.Motivation._10*1002/cae*21655,1
KEYWORD._Multiagent Coalition Formation.isbn=1577352815,1
KEYWORD._Multiagent Coalition Formation._10*1109/ICALT*2003*1215118,1
KEYWORD.Multiagent System.issn=__1560-4292,1
KEYWORD.Multiagent Systems._10*1145/2839509*2844615,1
KEYWORD.Multiagent Systems._10*1109/TLT*2010*28,1
KEYWORD.Multiagent Systems._10*1*1*167*4896,1
KEYWORD.Multiagent Systems._10*1109/ICETA*2017*8102463,1
KEYWORD.Novice Programmer.issn=__2307-4116,1
KEYWORD.Parsons Problem.10*1145/2787622*2787731,1
KEYWORD.Participation.10*1016/J*CHB*2013*04*030,1
KEYWORD.Personalized Training._10*1145/2590651*2590680,1
KEYWORD.Perspectives._10*4018/jec*2012100101,1
KEYWORD.Poks._10*1007/s40593-016-0107-y,1
KEYWORD.Probabilistic Models._10*1007/s11257-011-9106-8,1
KEYWORD.Probabilistic Models._10*1109/SII*2017*8279283,1
KEYWORD.Problem Solving.issn=__2307-4116,1
KEYWORD.Program Animation And Simulation.10*3217/jucs-011-09-1505,1
KEYWORD.Program Animation And Simulation.isbn=978-1-61499-125-0,1
KEYWORD.Program Visualization._10*1145/2787622*2787731,1
KEYWORD.Programing Style._10*1109/FIE*2006*322313,1
KEYWORD.Programming Education._10*1145/2659532*2659620,1
KEYWORD.Social Media._10*1007/978-3-642-41347-6,1
KEYWORD.Social Network Analysis._10*1145/2590651*2590680,1
KEYWORD.Social Network Analysis.10*1145/2659532*2659620,1
KEYWORD.Social Network Analysis.10*1007/978-3-642-41347-6,1
KEYWORD.Social Software.10*1007/978-3-642-41347-6,1
KEYWORD.Software Engineering Education._10*1145/2590651*2590680,1
KEYWORD.Solution-Based Multi-Agent System.issn=__2307-4116,1
KEYWORD.Statistics And Analysis Tools.10*1109/FIE*2007*4418095,1
KEYWORD.Strategies._10*1007/978-3-319-91743-6_26,1
KEYWORD.Student Activities.10*1109/TLT*2009*50,1
KEYWORD.Student Members.10*1109/TLT*2009*50,1
KEYWORD.Student Modeling._10*1145/2839509*2844615,1
KEYWORD.Student Models._10*1007/s11257-011-9106-8,1
KEYWORD.Teaching Of Programming._10*1002/cae*21832,1
KEYWORD.Team Roles._10*1007/978-3-642-34010-9_9,1
KEYWORD.Text Mining._10*1145/2590651*2590680,1
KEYWORD.Text-To-Flowchart Conversion.issn=__2307-4116,1
KEYWORD.Tools.10*4018/jec*2012100101,1
KEYWORD.Virtual Classroom._10*1109/FIE*2007*4418095,1
KEYWORD.Virtual Classroom._10*1076/csed*11*3*247*3837,1
KEYWORD.Virtual Classroom._10*1076/csed*12*3*197*8618,1
KEYWORD.Web 2*0.10*1007/978-3-642-41347-6,1
KEYWORD.Wiki._10*1145/2839509*2844615,1
KEYWORD.Wiki.10*1109/TLT*2009*50,1
